Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20001213X34143,Accident,DEN86LA182,02/07/1986,"WILLISTON, ND",United States,,,,,Non-Fatal,Substantial,,N7131Z,Piper,PA-25-235,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34042,Accident,ANC86LA097,02/07/1986,"FIGURE EIGHT LK, AK",United States,,,,,Non-Fatal,Substantial,,N5312G,Cessna,305,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001213X34301,Accident,NYC86LA172,03/07/1986,"BLOCK ISLAND, RI",United States,,,BID,BLOCK ISLAND,Non-Fatal,Substantial,,N5533J,Piper,PA-32,No,1,Reciprocating,,,Positioning,,0,0,2,0,VMC,Takeoff,Probable Cause,
20001213X34270,Accident,MKC86LA144,03/07/1986,"DAVENPORT, IA",United States,,,DVN,MUNICIPAL,Non-Fatal,Substantial,,N6FF,Piper,PA-24-250,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,
20001213X34268,Accident,MKC86LA142,03/07/1986,"CONWAY, AR",United States,,,M03,DENNIS F. CANTRELL FIELD,Non-Fatal,Substantial,,N6009N,Stevens,AKRO,Yes,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001213X34246,Accident,MIA86LA198,03/07/1986,"OKOLONA, MS",United States,,,,,Non-Fatal,Substantial,,N6603,Grumman,G-164A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,0,VMC,Cruise,Probable Cause,
20001213X34145,Accident,DEN86LA184,03/07/1986,"TOOELE, UT",United States,,,UT29,TOOELE VALLEY,Non-Fatal,Substantial,,N5552E,Cessna,172N,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34074,Accident,ATL86LA193,03/07/1986,"HUNTSVILLE, AL",United States,,,3M5,MOONTOWN,Non-Fatal,Substantial,,N30365,Cessna,177A,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34073,Accident,ATL86LA192,03/07/1986,"VAN WERT, OH",United States,,,VNW,VAN WERT MUNICIPAL,Non-Fatal,Substantial,,N9835D,Piper,PA-22-160,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,
20001213X34072,Accident,ATL86LA191,03/07/1986,"CHERRY POINT, NC",United States,,,NKT,CH. PR MARINE CORPS AIRST,Non-Fatal,Substantial,,N1770M,Cessna,337F,No,2,Reciprocating,,,Personal,,0,0,0,3,VMC,Climb,Probable Cause,
20001213X34045,Accident,ANC86LA100,03/07/1986,"SPARROVAHN, AK",United States,,,,,Non-Fatal,Substantial,,N5472H,Piper,PA-18,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34044,Accident,ANC86LA099,03/07/1986,"BARROW, AK",United States,,,,,Non-Fatal,Substantial,,N4109E,Piper,PA-31-350,No,2,Reciprocating,,,Ferry,,0,0,0,2,VMC,Cruise,Probable Cause,
20001213X34043,Accident,ANC86LA098,03/07/1986,"FAIRBANKS, AK",United States,,,FAI,FAIRBANKS,Non-Fatal,Substantial,,N7935V,Cessna,180H,No,1,Reciprocating,,,Personal,,0,0,1,2,VMC,Landing,Probable Cause,
20001213X34318,Accident,SEA86FA155,04/07/1986,"MULINO, OR",United States,,,4S9,MULINO,Fatal(2),Destroyed,,N84463,Aeronca,7AC,No,1,Reciprocating,,,Personal,,2,0,0,0,VMC,Takeoff,Probable Cause,
20001213X34237,Accident,MIA86FA199,04/07/1986,"ISLAMORADA, FL",United States,,,,,Non-Fatal,Destroyed,,N2385X,Robinson,R22,No,1,Reciprocating,,,Personal,,0,2,0,0,VMC,Maneuvering,Probable Cause,
20001213X34196,Accident,LAX86FA278,04/07/1986,"MEYERS, CA",United States,,,,,Fatal(4),Destroyed,,N66287,Beech,C24R,No,1,Reciprocating,,,Personal,,4,0,0,0,VMC,Takeoff,Probable Cause,11/08/1988
20001213X34114,Accident,CHI86FEX09,04/07/1986,"MARION, IN",United States,,,,,Non-Fatal,Destroyed,,N8602G,Cessna,150F,No,1,Reciprocating,,,Personal,,0,1,2,0,VMC,Maneuvering,Probable Cause,
20001213X34101,Accident,CHI86FEC04,04/07/1986,"HAMBURG, MI",United States,,,,,Non-Fatal,,,N340CB,Cameron,77,No,,Unknown,,,Personal,,0,1,0,2,IMC,Landing,Probable Cause,
20001213X34068,Incident,ATL86IA190,04/07/1986,"WAYCROSS, GA",United States,,,AYS,WAYCROSS-WARE CO.,Incident,,,N20EF,Swearingen,SA-26AT,No,2,Turbo Prop,,,Business,,0,0,1,5,VMC,Standing,Probable Cause,
20001213X34321,Accident,SEA86LA157,04/07/1986,"GLENN'S FERRY, ID",United States,,,U89,GLENNS FERRY,Non-Fatal,Substantial,,N1641F,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,
20001213X34303,Accident,NYC86LA175,04/07/1986,"MANVILLE, NJ",United States,,,,,Non-Fatal,Substantial,,N2320S,Cessna,T210C,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001213X34269,Accident,MKC86LA143,04/07/1986,"CHENEY, KS",United States,,,,,Non-Fatal,Substantial,,N66353,Beech,C23,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Takeoff,Probable Cause,
20001213X34219,Accident,LAX86LA285,04/07/1986,"LINCOLN, CA",United States,,,51,LINCOLN MUNI,Non-Fatal,Substantial,,N91360,Piper,PA-38,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34149,Accident,DEN86LA188,04/07/1986,"ASHLAND, MT",United States,,,,,Non-Fatal,Substantial,,N40660,Piper,J-3,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34148,Accident,DEN86LA187,04/07/1986,"RICHFIELD, UT",United States,,,RIF,RIDGEFIELD MUNI,Non-Fatal,Substantial,,N8291E,Cessna,172N,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Go-around,Probable Cause,
20001213X34118,Accident,CHI86LA166,04/07/1986,"FRASER, MI",United States,,,D13,MCKINLEY,Non-Fatal,Substantial,,N9499T,Piper,PA-38-112,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001213X34104,Accident,CHI86FEM10,04/07/1986,"IONIA, MI",United States,,,Y70,IONIA COUNTY,Non-Fatal,Substantial,,N4811Y,Piper,PA-25-235,No,1,Reciprocating,,,Other Work Use,,0,0,1,0,VMC,Maneuvering,Probable Cause,
20001213X34103,Accident,CHI86FEE05,04/07/1986,"AURORA, IL",United States,,,,,Non-Fatal,Substantial,,N4976X,Eipper,MXII,Yes,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Cruise,Probable Cause,25/01/1988
20001213X34150,Accident,DEN86LA189,05/07/1986,"HURLEY, NM",United States,,,,,Non-Fatal,,,N37486,Balloon Works,FIREFLY 7,No,,Unknown,,,Personal,,0,1,0,2,VMC,Landing,Probable Cause,
20001213X34046,Accident,ANC86LA101,05/07/1986,"HOPE, AK",United States,,,5HO,HOPE,Non-Fatal,Destroyed,,N936C,Stinson,108,No,1,Reciprocating,,,Personal,,0,1,1,0,VMC,Landing,Probable Cause,
20001213X34325,Accident,SEA86LA162,05/07/1986,"JACKPOT, NV",United States,,,06U,JACKPOT,Non-Fatal,Substantial,,N8183K,Lazarini,LONG-EZ,Yes,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Takeoff,Probable Cause,
20001213X34300,Accident,NYC86LA170,05/07/1986,"WEST DOVER, VT",United States,,,OBO,MT. SNOW,Non-Fatal,Substantial,,N43792,Piper,PA-28R-201,No,1,Reciprocating,,,Personal,,0,0,4,0,VMC,Takeoff,Probable Cause,
20001213X34286,Accident,MKC86LA171,05/07/1986,"IOWA CITY, IA",United States,,,IOW,IOWA CITY,Non-Fatal,Substantial,,N1130P,Piper,PA-23-150,No,2,Reciprocating,,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001213X34235,Accident,LAX86LA312,05/07/1986,"CLOVERDALE, CA",United States,,,,,Non-Fatal,Substantial,,N6762V,Mooney,M20F,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001213X34152,Accident,DEN86LA191,05/07/1986,"PROVO, UT",United States,,,PVU,PROVO MUNICIPAL,Non-Fatal,Substantial,,N8253J,Piper,PA-60-601P,No,2,Reciprocating,,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,
20001213X34062,Accident,ATL86FEG01,05/07/1986,"TREMONT CITY, OH",United States,,,,,Non-Fatal,Substantial,,N8640E,Beech,C-45H,No,2,Reciprocating,,,Business,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34047,Accident,ANC86LA102,05/07/1986,"NENANA, AK",United States,,,,,Non-Fatal,Substantial,,N6276P,Cessna,152,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34238,Accident,MIA86FA200,05/07/1986,VEGA BAJA,,,,,,Fatal(1),,,N6915K,Grumman,G-164B,No,1,Reciprocating,,,Other Work Use,,1,0,0,2,VMC,Climb,Probable Cause,
20001213X34297,Incident,NYC86IA215,06/07/1986,"PITTSBURGH, PA",United States,,,PIT,PITTSBURGH,Incident,,,N319US,Boeing,737-200,No,2,Turbo Jet,,SCHD,Unknown,Usair,0,0,0,125,VMC,Landing,Probable Cause,20/02/1988
20001213X34288,Accident,NYC86FA176,06/07/1986,"SEVEN VALLEYS, PA",United States,,,,,Fatal(2),Destroyed,,N7562W,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,2,1,0,0,VMC,Climb,Probable Cause,
20001213X34247,Accident,MIA86LA201,06/07/1986,"MARCO ISLAND, FL",United States,,,MKY,MARCO ISLAND,Non-Fatal,Destroyed,,N9031S,Beech,36,No,1,Reciprocating,,,Personal,,0,0,2,2,VMC,Approach,Probable Cause,
20001213X34197,Accident,LAX86FA279,06/07/1986,"HAVASU LAKE, CA",United States,,,LHU,LAKE HAVASU CITY,Fatal(5),Destroyed,,N80503,Cessna,172M,No,1,Reciprocating,,,Personal,,5,0,0,0,VMC,Approach,Probable Cause,07/03/1988
20001213X34115,Accident,CHI86FEX10,06/07/1986,"KOKOMO, IN",United States,,,,,Non-Fatal,Destroyed,,N1084L,Bell,206L-II,No,1,Turbo Shaft,,,Positioning,,0,0,1,0,VMC,Cruise,Probable Cause,
20001213X34079,Accident,ATL86LA200,06/07/1986,"PANDORA, OH",United States,,,,,Non-Fatal,,,N4065K,Balloon Works,FF-7,No,,Unknown,,,Business,,0,1,0,2,VMC,Landing,Probable Cause,
20001213X34070,Accident,ATL86LA188,06/07/1986,"WELCH, WV",United States,,,I25,WELCH MUNICIPAL,Non-Fatal,Destroyed,,N70824,Piper,J3C-65,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,
20001213X34067,Incident,ATL86IA187,06/07/1986,"BUCYRUS, OH",United States,,,17G,PORT BUCYRUS,Incident,Minor,,N29095,Cessna,U206C,No,1,Reciprocating,,,Other Work Use,,0,0,0,1,VMC,Approach,Probable Cause,
20001213X34332,Accident,SEA86LA170,06/07/1986,"ROYAL CITY, WA",United States,,,,PLEASANT VALLEY,Non-Fatal,Substantial,,N15270,Piper,PA-28R-200,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34302,Accident,NYC86LA174,06/07/1986,"FALL RIVER, MA",United States,,,,,Non-Fatal,Substantial,,N4237D,Hughes,500A,No,1,Turbo Shaft,,,Personal,,0,0,0,2,IMC,Cruise,Probable Cause,
20001213X34229,Accident,LAX86LA299,06/07/1986,"VAN NUYS, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Substantial,,N5106N,Boeing,N25-3,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34217,Accident,LAX86LA283,06/07/1986,"VALENCIA, CA",United States,,,VNY,VAN NUYS,Non-Fatal,Substantial,,N51856,Texas Helicopter,OH-13H/M,No,1,Reciprocating,,UNK,Aerial Application,,0,1,0,0,VMC,Maneuvering,Probable Cause,
20001213X34216,Accident,LAX86LA281,06/07/1986,"ATWATER, CA",United States,,,,,Non-Fatal,Substantial,,N7108M,Cessna,175,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Descent,Probable Cause,
20001213X34215,Accident,LAX86LA280,06/07/1986,"VACAVILLE, CA",United States,,,45,NUT TREE,Non-Fatal,Substantial,,N8075X,Piper,PA-28-161,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34151,Accident,DEN86LA190,06/07/1986,"CIMARRON, NM",United States,,,,,Non-Fatal,Substantial,,N2587B,Piper,PA-38,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Maneuvering,Probable Cause,
20001213X34109,Accident,CHI86FER12,06/07/1986,"NEW RICHLAND, MN",United States,,,,,Non-Fatal,Substantial,,N9824P,Piper,PA-25-235,No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,0,VMC,Cruise,Probable Cause,25/04/1988
20001213X34048,Accident,ANC86LA103,06/07/1986,"TEKANIKA RIVER, AK",United States,,,,,Non-Fatal,Substantial,,N3162B,Cessna,170B,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001213X34198,Accident,LAX86FA282,07/07/1986,"PHOENIX, AZ",United States,,,DVT,DEER VALLEY,Fatal(1),Destroyed,,N23222,Cessna,150H,No,1,Reciprocating,,,Instructional,,1,0,0,0,VMC,Takeoff,Probable Cause,25/04/1988
20001213X34117,Accident,CHI86LA165,07/07/1986,"CULVER, IN",United States,,,,,Non-Fatal,Destroyed,,N32858,Piper,PA-28-140,No,1,Reciprocating,,,Instructional,,0,0,2,0,VMC,Takeoff,Probable Cause,
20001213X34110,Accident,CHI86FER13,07/07/1986,"ELROSA, MN",United States,,,,,Fatal(1),Destroyed,,N94458,Bell,47G-5,No,1,Reciprocating,,UNK,Ferry,,1,0,0,0,VMC,Descent,Probable Cause,
20001213X34326,Accident,SEA86LA163,07/07/1986,"SANDY, OR",United States,,,,,Non-Fatal,Substantial,,N6606M,Stinson,108-3,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,
20001213X34271,Accident,MKC86LA145,07/07/1986,"DAVIS CITY, IA",United States,,,,,Non-Fatal,Substantial,,N4773D,Cessna,182A,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001213X34175,Accident,FTW86LA124,07/07/1986,"ZACHERY, LA",United States,,,BTR,BATON ROUGE,Non-Fatal,Substantial,,N4UD,Cessna,P-210N,No,1,Reciprocating,,,Business,,0,0,1,0,VMC,Cruise,Probable Cause,
20001213X34174,Accident,FTW86LA123,07/07/1986,"PORUM, OK",United States,,,,,Non-Fatal,Substantial,,N47802,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Cruise,Probable Cause,
20001213X34173,Accident,FTW86LA122,07/07/1986,"SAN ANTONIO, TX",United States,,,SAT,SAN ANTONIO INTERNATIONAL,Non-Fatal,Substantial,,N9165P,Piper,PA-24-260,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34116,Accident,CHI86LA164,07/07/1986,"SELFRIDGE ANG, MI",United States,,,,,Non-Fatal,Substantial,,N8095F,Cessna,150F,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,
20001213X34071,Accident,ATL86LA189,07/07/1986,"KIRKLAND, OH",United States,,,LNN,LOST NATION,Non-Fatal,Substantial,,N7098A,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Descent,Probable Cause,
20001213X34206,Accident,LAX86FJA02,07/07/1986,PACIFIC OCEAN,PACIFIC OCEAN,,,,,Fatal(1),Destroyed,,N4835A,Bell,206B,No,1,Turbo Shaft,,,Business,,1,1,0,0,VMC,Takeoff,Probable Cause,27/03/1989
20001213X34294,Accident,NYC86FHD02,08/07/1986,"JOBSTOWN, NJ",United States,,,ZN6,RED WING,Non-Fatal,Destroyed,,N7456G,Cessna,172K,No,1,Reciprocating,,,Instructional,,0,0,2,0,VMC,Go-around,Probable Cause,
20001213X34327,Accident,SEA86LA164,08/07/1986,"JUNEAU, AK",United States,,,JNU,JUNEAU,Non-Fatal,Substantial,,N40646,Maule,M-4-220C,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34295,Accident,NYC86FHM01,08/07/1986,"GOSHEN, NY",United States,,,,BIG ISLAND,Non-Fatal,Substantial,,N6795Z,Piper,PA-25-235,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34209,Accident,LAX86FVA11,08/07/1986,"PORTERVILLE, CA",United States,,,,,Non-Fatal,Substantial,,N1316X,Bell,47G-5,No,1,Reciprocating,,UNK,Aerial Application,,0,1,0,2,VMC,Maneuvering,Probable Cause,10/03/1988
20001213X34049,Accident,ANC86LA104,08/07/1986,"FAIRBANKS, AK",United States,,,,,Non-Fatal,Substantial,,N3864V,Cessna,170,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001213X34220,Accident,LAX86LA286,09/07/1986,"PASO ROBLES, CA",United States,,,,,Non-Fatal,Substantial,,N39944,Piper,PA-32RT-300T,No,1,Reciprocating,,,Business,,0,0,0,3,VMC,Takeoff,Probable Cause,
20001213X34147,Accident,DEN86LA186,09/07/1986,"SALIDA, CO",United States,,,,,Non-Fatal,Substantial,,N1272K,Luscombe,8A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001213X34136,Accident,CHI86LA202,09/07/1986,"EFFINGHAM, IL",United States,,,1H2,EFFINGHAM CO MEMORIAL,Non-Fatal,Substantial,,N5214H,Piper,PA-16,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34119,Accident,CHI86LA167,09/07/1986,"MIDDLETON, WI",United States,,,C29,MOREY,Non-Fatal,Substantial,,N761UA,Cessna,A152,No,1,Reciprocating,,,Instructional,,0,0,1,0,VMC,Takeoff,Probable Cause,
20001213X34120,Accident,CHI86LA168,09/07/1986,"INDIANAPOLIS, IN",United States,,,IND,INDIANAPOLIS INT'L,Non-Fatal,Substantial,,N9069Q,Beech,BE-58,No,2,Reciprocating,,NSCH,Unknown,Pdq Air Service,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34239,Accident,MIA86FA202,10/07/1986,"SIDON, MS",United States,,,NONE,SIDON,Fatal(1),Destroyed,,N48593,Grumman,G-164B,No,1,Reciprocating,,UNK,Aerial Application,,1,0,0,0,VMC,Approach,Probable Cause,
20001213X34137,Accident,DEN86FA193,10/07/1986,"PIERCE, CO",United States,,,,,Fatal(2),Destroyed,,N5121P,Cessna,152,No,1,Reciprocating,,,Instructional,,2,0,0,0,VMC,Maneuvering,Probable Cause,
20001213X34304,Accident,NYC86LA177,10/07/1986,"MARSTON MILLS, MA",United States,,,2B1,MARSTON MILLS,Non-Fatal,Substantial,,N2NH,Grumman,AA-1B,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,
20001213X34248,Accident,MIA86LA203,10/07/1986,"POMPANO BEACH, FL",United States,,,PMP,POMPANO BEACH AIRPARK,Non-Fatal,Substantial,,N31496,Aerotek,PITTS S-2A,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001213X34221,Accident,LAX86LA287,10/07/1986,"SUNNYMEAD, CA",United States,,,,,Non-Fatal,Substantial,,N704GW,Cessna,150M,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Cruise,Probable Cause,
20001213X34076,Accident,ATL86LA195,10/07/1986,"SHELBYVILLE, KY",United States,,,PRIV,SHELBY,Non-Fatal,Substantial,,N10949,Cessna,150L,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001213X34056,Accident,ANC86LA112,10/07/1986,"KVICHAK, AK",United States,,,,KVICHAK,Non-Fatal,Substantial,,N5159E,Cessna,180B,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34075,Accident,ATL86LA194,10/07/1986,"AUGUSTA, GA",United States,,,,,Non-Fatal,Substantial,,N5733X,Bell,206B,No,1,Turbo Shaft,,NSCH,Unknown,Midstate Helicopters (dba: [ems]),0,0,0,3,VMC,Takeoff,Probable Cause,
20001213X34319,Accident,SEA86FA165,11/07/1986,"RICHLAND, WA",United States,,,RLD,"RICHLAND, WA",Fatal(2),Destroyed,,N2056,Thorp,T-18,Yes,1,Reciprocating,,,Personal,,2,0,0,0,VMC,Approach,Probable Cause,
20001213X34289,Accident,NYC86FA182,11/07/1986,"DURHAMVILLE, NY",United States,,,NK03,KAMP,Fatal(1),Destroyed,,N84854,Aeronca,7AC,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,10/03/1988
20001213X34193,Accident,FTW86LRD19,11/07/1986,"CAMPTI, LA",United States,,,,CAMPTI,Non-Fatal,Destroyed,,N3106L,Air Tractor,AT-301,No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,0,VMC,Maneuvering,Probable Cause,
20001213X34272,Accident,MKC86LA148,11/07/1986,"OLATHE, KS",United States,,,OJC,JOHNSON COUTY EXEC.,Non-Fatal,Substantial,,N8305Y,Piper,PA-32-301T,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34250,Accident,MIA86LA205,11/07/1986,"JACKSONVILLE, FL",United States,,,CRG,CRAIG FIELD,Non-Fatal,Substantial,,N9119C,Cessna,R182,No,1,Reciprocating,,,Positioning,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34249,Accident,MIA86LA204,11/07/1986,"KISSIMMEE, FL",United States,,,1SM,KISSIMMEE MUNI,Non-Fatal,Substantial,,N1448F,Cessna,172H,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Approach,Probable Cause,25/03/1988
20001213X34194,Accident,FTW86LRD21,11/07/1986,"ABBEVILLE, LA",United States,,,,,Non-Fatal,Substantial,,N4842B,Grumman,G-164A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Climb,Probable Cause,
20001213X34159,Accident,DEN86LA200,11/07/1986,"HOBBS, NM",United States,,,,,Non-Fatal,Substantial,,N26EE,Schleicher,ASW-20B,No,,Unknown,,,Personal,,0,1,0,0,VMC,Approach,Probable Cause,
20001213X34157,Accident,DEN86LA198,11/07/1986,"CENTER, CO",United States,,,1V8,LEACH AIRPORT,Non-Fatal,Substantial,,N53353,Cessna,A188B,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34153,Accident,DEN86LA194,11/07/1986,"RIVERTON, WY",United States,,,RIW,RIVERTON,Non-Fatal,Substantial,,N3099N,Cessna,120,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34093,Accident,BFO86LA039,11/07/1986,"CLIFTON, VA",United States,,,SSU,GREENBRIER,Non-Fatal,Substantial,,N704VE,Cessna,150M,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34055,Accident,ANC86LA110,11/07/1986,"SKWENTNA, AK",United States,,,,,Non-Fatal,Substantial,,N6455X,Cessna,180,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34052,Accident,ANC86LA107,11/07/1986,"PORT MOLLER, AK",United States,,,,,Non-Fatal,Substantial,,N90945,Piper,PA-18-150,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Landing,Probable Cause,
20001213X34305,Accident,NYC86LA179,11/07/1986,"NEWBURYPORT, MA",United States,,,2B2,PLUM ISLAND,Non-Fatal,Substantial,,N9574S,Champion,7GCAA,No,1,Reciprocating,,,Unknown,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34158,Accident,DEN86LA199,11/07/1986,"HOBBS, NM",United States,,,HBB,INDUSTRIAL AIRPARK,Non-Fatal,Substantial,,N13JR,Schleicher,ASW-20,No,,Unknown,,,Unknown,,0,0,0,1,VMC,Approach,Probable Cause,
20001213X34263,Accident,MKC86FCJ03,12/07/1986,"PLEASANT DALE, NE",United States,,,,,Non-Fatal,Destroyed,,N8413V,Aero Commander,CALLAIR A-9A,No,1,Reciprocating,,UNK,Aerial Application,,0,1,0,0,VMC,Maneuvering,Probable Cause,
20001213X34199,Accident,LAX86FA288,12/07/1986,"BULLHEAD CITY, AZ",United States,,,PO6,BULLHEAD CITY,Fatal(6),Destroyed,,N5534Y,Cessna,T210N,No,1,Reciprocating,,,Personal,,6,0,0,0,VMC,Approach,Probable Cause,
20001213X34176,Accident,FTW86LA125,12/07/1986,"BROKEN ARROW, OK",United States,,,84F,COTTON FIELD,Non-Fatal,Destroyed,,N65548,Cessna,152,No,1,Reciprocating,,,Personal,,0,2,0,0,VMC,Takeoff,Probable Cause,
20001213X34170,Accident,FTW86FA127,12/07/1986,"SANTA FE, TX",United States,,,,,Fatal(3),Destroyed,,N61442,Beech,58,No,2,Reciprocating,,,Instructional,,3,0,0,0,VMC,Maneuvering,Probable Cause,10/03/1988
20001213X34329,Accident,SEA86LA167,12/07/1986,"BOISE, ID",United States,,,BOI,BOISE AIR TERMINAL,Non-Fatal,Substantial,,N5636D,Maule,M-5-235C,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Taxi,Probable Cause,
20001213X34328,Accident,SEA86LA166,12/07/1986,"ROYAL CITY, WA",United States,,,,,Non-Fatal,Substantial,,N5698X,Rockwell,S2R,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001213X34296,Accident,NYC86FNC05,12/07/1986,"WALTHAMER, ME",United States,,,,,Non-Fatal,Substantial,,N7861S,Bell,47G-5,No,1,Reciprocating,,UNK,Aerial Application,,0,0,2,0,VMC,Maneuvering,Probable Cause,
20001213X34252,Accident,MIA86LA207,12/07/1986,"WAKULLA SPRINGS, FL",United States,,,2J0,WAKULLA SPRINGS,Non-Fatal,Substantial,,N6234T,Cessna,150E,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34251,Accident,MIA86LA206,12/07/1986,"ORLANDO, FL",United States,,,ORL,ORLANDO EXECUTIVE,Non-Fatal,Substantial,,N2187C,Cessna,195A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001213X34154,Accident,DEN86LA195,12/07/1986,"CEDAR CITY, UT",United States,,,CDC,CEDAR CITY MUNICIPAL,Non-Fatal,Substantial,,N3030T,Cessna,320C,No,2,Reciprocating,,,Personal,,0,0,0,6,VMC,Approach,Probable Cause,
20001213X34146,Accident,DEN86LA185,12/07/1986,"NEW CASTLE, CO",United States,,,,,Non-Fatal,Substantial,,N78764,Cessna,182P,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Landing,Probable Cause,
